pro_name,pro_code,amp_name,amp_code,tam_name,tam_code
กรุงเทพมหานคร,10,เขตพระนคร,01,พระบรมมหาราชวัง,100101
กรุงเทพมหานคร,10,เขตพระนคร,01,วังบูรพาภิรมย์,100102
กรุงเทพมหานคร,10,เขตพระนคร,01,วัดราชบพิธ,100103
กรุงเทพมหานคร,10,เขตพระนคร,01,สำราญราษฎร์,100104
กรุงเทพมหานคร,10,เขตพระนคร,01,ศาลเจ้าพ่อเสือ,100105
กรุงเทพมหานคร,10,เขตพระนคร,01,เสาชิงช้า,100106
กรุงเทพมหานคร,10,เขตพระนคร,01,บวรนิเวศ,100107
กรุงเทพมหานคร,10,เขตพระนคร,01,ตลาดยอด,100108
กรุงเทพมหานคร,10,เขตพระนคร,01,ชนะสงคราม,100109
กรุงเทพมหานคร,10,เขตพระนคร,01,บ้านพานถม,100110
กรุงเทพมหานคร,10,เขตพระนคร,01,บางขุนพรหม,100111
กรุงเทพมหานคร,10,เขตพระนคร,01,วัดสามพระยา,100112
กรุงเทพมหานคร,10,เขตดุสิต,02,ดุสิต,100201
กรุงเทพมหานคร,10,เขตดุสิต,02,วชิรพยาบาล,100202
กรุงเทพมหานคร,10,เขตดุสิต,02,สวนจิตรลดา,100203
กรุงเทพมหานคร,10,เขตดุสิต,02,สี่แยกมหานาค,100204
กรุงเทพมหานคร,10,เขตดุสิต,02,ถนนนครไชยศรี,100206
กรุงเทพมหานคร,10,เขตหนองจอก,03,กระทุ่มราย,100301
กรุงเทพมหานคร,10,เขตหนองจอก,03,หนองจอก,100302
กรุงเทพมหานคร,10,เขตหนองจอก,03,คลองสิบ,100303
กรุงเทพมหานคร,10,เขตหนองจอก,03,คลองสิบสอง,100304
กรุงเทพมหานคร,10,เขตหนองจอก,03,โคกแฝด,100305
กรุงเทพมหานคร,10,เขตหนองจอก,03,คู้ฝั่งเหนือ,100306
กรุงเทพมหานคร,10,เขตหนองจอก,03,ลำผักชี,100307
กรุงเทพมหานคร,10,เขตหนองจอก,03,ลำต้อยติ่ง,100308
กรุงเทพมหานคร,10,เขตบางรัก,04,มหาพฤฒาราม,100401
กรุงเทพมหานคร,10,เขตบางรัก,04,สีลม,100402
กรุงเทพมหานคร,10,เขตบางรัก,04,สุริยวงศ์,100403
กรุงเทพมหานคร,10,เขตบางรัก,04,บางรัก,100404
กรุงเทพมหานคร,10,เขตบางรัก,04,สี่พระยา,100405
กรุงเทพมหานคร,10,เขตบางเขน,05,อนุเสาวรีย์,100502
กรุงเทพมหานคร,10,เขตบางเขน,05,ท่าแร้ง,100508
กรุงเทพมหานคร,10,เขตบางกะปิ,06,คลองจั่น,100601
กรุงเทพมหานคร,10,เขตบางกะปิ,06,หัวหมาก,100608
กรุงเทพมหานคร,10,เขตปทุมวัน,07,รองเมือง,100701
กรุงเทพมหานคร,10,เขตปทุมวัน,07,วังใหม่,100702
กรุงเทพมหานคร,10,เขตปทุมวัน,07,ปทุมวัน,100703
กรุงเทพมหานคร,10,เขตปทุมวัน,07,ลุมพินี,100704
กรุงเทพมหานคร,10,เขตป้อมปราบศัตรูพ่าย,08,ป้อมปราบศัตรูพ่าย,100801
กรุงเทพมหานคร,10,เขตป้อมปราบศัตรูพ่าย,08,วัดเทพศิรินทร์,100802
กรุงเทพมหานคร,10,เขตป้อมปราบศัตรูพ่าย,08,คลองมหานาค,100803
กรุงเทพมหานคร,10,เขตป้อมปราบศัตรูพ่าย,08,บ้านบาตร,100804
กรุงเทพมหานคร,10,เขตป้อมปราบศัตรูพ่าย,08,วัดโสมนัส,100805
กรุงเทพมหานคร,10,เขตพระโขนง,09,บางจาก,100905
กรุงเทพมหานคร,10,เขตพระโขนง,09,พระโขนงใต้,100910
กรุงเทพมหานคร,10,เขตมีนบุรี,10,มีนบุรี,101001
กรุงเทพมหานคร,10,เขตมีนบุรี,10,แสนแสบ,101002
กรุงเทพมหานคร,10,เขตลาดกระบัง,11,ลาดกระบัง,101101
กรุงเทพมหานคร,10,เขตลาดกระบัง,11,คลองสองต้นนุ่น,101102
กรุงเทพมหานคร,10,เขตลาดกระบัง,11,คลองสามประเวศ,101103
กรุงเทพมหานคร,10,เขตลาดกระบัง,11,ลำปลาทิว,101104
กรุงเทพมหานคร,10,เขตลาดกระบัง,11,ทับยาว,101105
กรุงเทพมหานคร,10,เขตลาดกระบัง,11,ขุมทอง,101106
กรุงเทพมหานคร,10,เขตยานนาวา,12,ช่องนนทรี,101203
กรุงเทพมหานคร,10,เขตยานนาวา,12,บางโพงพาง,101204
กรุงเทพมหานคร,10,เขตสัมพันธวงศ์,13,จักรวรรดิ์,101301
กรุงเทพมหานคร,10,เขตสัมพันธวงศ์,13,สัมพันธวงศ์,101302
กรุงเทพมหานคร,10,เขตสัมพันธวงศ์,13,ตลาดน้อย,101303
กรุงเทพมหานคร,10,เขตพญาไท,14,สามเสนใน,101401
กรุงเทพมหานคร,10,เขตพญาไท,14,พญาไท,101406
กรุงเทพมหานคร,10,เขตธนบุรี,15,วัดกัลยาณ์,101501
กรุงเทพมหานคร,10,เขตธนบุรี,15,หิรัญรูจี,101502
กรุงเทพมหานคร,10,เขตธนบุรี,15,บางยี่เรือ,101503
กรุงเทพมหานคร,10,เขตธนบุรี,15,บุคคโล,101504
กรุงเทพมหานคร,10,เขตธนบุรี,15,ตลาดพลู,101505
กรุงเทพมหานคร,10,เขตธนบุรี,15,ดาวคะนอง,101506
กรุงเทพมหานคร,10,เขตธนบุรี,15,สำเหร่,101507
กรุงเทพมหานคร,10,เขตบางกอกใหญ่,16,วัดอรุณ,101601
กรุงเทพมหานคร,10,เขตบางกอกใหญ่,16,วัดท่าพระ,101602
กรุงเทพมหานคร,10,เขตห้วยขวาง,17,ห้วยขวาง,101701
กรุงเทพมหานคร,10,เขตห้วยขวาง,17,บางกะปิ,101702
กรุงเทพมหานคร,10,เขตห้วยขวาง,17,สามเสนนอก,101704
กรุงเทพมหานคร,10,เขตคลองสาน,18,สมเด็จเจ้าพระยา,101801
กรุงเทพมหานคร,10,เขตคลองสาน,18,คลองสาน,101802
กรุงเทพมหานคร,10,เขตคลองสาน,18,บางลำภูล่าง,101803
กรุงเทพมหานคร,10,เขตคลองสาน,18,คลองต้นไทร,101804
กรุงเทพมหานคร,10,เขตตลิ่งชัน,19,คลองชักพระ,101901
กรุงเทพมหานคร,10,เขตตลิ่งชัน,19,ตลิ่งชัน,101902
กรุงเทพมหานคร,10,เขตตลิ่งชัน,19,ฉิมพลี,101903
กรุงเทพมหานคร,10,เขตตลิ่งชัน,19,บางพรม,101904
กรุงเทพมหานคร,10,เขตตลิ่งชัน,19,บางระมาด,101905
กรุงเทพมหานคร,10,เขตตลิ่งชัน,19,บางเชือกหนัง,101907
กรุงเทพมหานคร,10,เขตบางกอกน้อย,20,ศิริราช,102004
กรุงเทพมหานคร,10,เขตบางกอกน้อย,20,บ้านช่างหล่อ,102005
กรุงเทพมหานคร,10,เขตบางกอกน้อย,20,บางขุนนนท์,102006
กรุงเทพมหานคร,10,เขตบางกอกน้อย,20,บางขุนศรี,102007
กรุงเทพมหานคร,10,เขตบางกอกน้อย,20,อรุณอัมรินทร์,102009
กรุงเทพมหานคร,10,เขตบางขุนเทียน,21,ท่าข้าม,102105
กรุงเทพมหานคร,10,เขตบางขุนเทียน,21,แสมดำ,102107
กรุงเทพมหานคร,10,เขตภาษีเจริญ,22,บางหว้า,102201
กรุงเทพมหานคร,10,เขตภาษีเจริญ,22,บางด้วน,102202
กรุงเทพมหานคร,10,เขตภาษีเจริญ,22,บางจาก,102206
กรุงเทพมหานคร,10,เขตภาษีเจริญ,22,บางแวก,102207
กรุงเทพมหานคร,10,เขตภาษีเจริญ,22,คลองขวาง,102208
กรุงเทพมหานคร,10,เขตภาษีเจริญ,22,ปากคลองภาษีเจริญ,102209
กรุงเทพมหานคร,10,เขตภาษีเจริญ,22,คูหาสวรรค์,102210
กรุงเทพมหานคร,10,เขตหนองแขม,23,หนองแขม,102302
กรุงเทพมหานคร,10,เขตหนองแขม,23,หนองค้างพลู,102303
กรุงเทพมหานคร,10,เขตราษฎร์บูรณะ,24,ราษฎร์บูรณะ,102401
กรุงเทพมหานคร,10,เขตราษฎร์บูรณะ,24,บางประกอก,102402
กรุงเทพมหานคร,10,เขตบางพลัด,25,บางพลัด,102501
กรุงเทพมหานคร,10,เขตบางพลัด,25,บางอ้อ,102502
กรุงเทพมหานคร,10,เขตบางพลัด,25,บางบำหรุ,102503
กรุงเทพมหานคร,10,เขตบางพลัด,25,บางยี่ขัน,102504
กรุงเทพมหานคร,10,เขตดินแดง,26,ดินแดง,102601
กรุงเทพมหานคร,10,เขตดินแดง,26,รัชดาภิเษก,102602
กรุงเทพมหานคร,10,เขตบึงกุ่ม,27,คลองกุ่ม,102701
กรุงเทพมหานคร,10,เขตบึงกุ่ม,27,นวมินทร์,102704
กรุงเทพมหานคร,10,เขตบึงกุ่ม,27,นวลจันทร์,102705
กรุงเทพมหานคร,10,เขตสาทร,28,ทุ่งวัดดอน,102801
กรุงเทพมหานคร,10,เขตสาทร,28,ยานนาวา,102802
กรุงเทพมหานคร,10,เขตสาทร,28,ทุ่งมหาเมฆ,102803
กรุงเทพมหานคร,10,เขตบางซื่อ,29,บางซื่อ,102901
กรุงเทพมหานคร,10,เขตบางซื่อ,29,วงค์สว่าง,102902
กรุงเทพมหานคร,10,เขตจตุจักร,30,ลาดยาว,103001
กรุงเทพมหานคร,10,เขตจตุจักร,30,เสนานิคม,103002
กรุงเทพมหานคร,10,เขตจตุจักร,30,จันทรเกษม,103003
กรุงเทพมหานคร,10,เขตจตุจักร,30,จอมพล,103004
กรุงเทพมหานคร,10,เขตจตุจักร,30,จตุจักร,103005
กรุงเทพมหานคร,10,เขตบางคอแหลม,31,บางคอแหลม,103101
กรุงเทพมหานคร,10,เขตบางคอแหลม,31,วัดพระยาไกร,103102
กรุงเทพมหานคร,10,เขตบางคอแหลม,31,บางโคล่,103103
กรุงเทพมหานคร,10,เขตประเวศ,32,ประเวศ,103201
กรุงเทพมหานคร,10,เขตประเวศ,32,หนองบอน,103202
กรุงเทพมหานคร,10,เขตประเวศ,32,ดอกไม้,103203
กรุงเทพมหานคร,10,เขตคลองเตย,33,คลองเตย,103301
กรุงเทพมหานคร,10,เขตคลองเตย,33,คลองตัน,103302
กรุงเทพมหานคร,10,เขตคลองเตย,33,พระโขนง,103303
กรุงเทพมหานคร,10,เขตสวนหลวง,34,สวนหลวง,103401
กรุงเทพมหานคร,10,เขตสวนหลวง,34,อ่อนนุช,103402
กรุงเทพมหานคร,10,เขตสวนหลวง,34,พัฒนาการ,103403
กรุงเทพมหานคร,10,เขตจอมทอง,35,บางขุนเทียน,103501
กรุงเทพมหานคร,10,เขตจอมทอง,35,บางค้อ,103502
กรุงเทพมหานคร,10,เขตจอมทอง,35,บางมด,103503
กรุงเทพมหานคร,10,เขตจอมทอง,35,จอมทอง,103504
กรุงเทพมหานคร,10,เขตดอนเมือง,36,สีกัน,103602
กรุงเทพมหานคร,10,เขตดอนเมือง,36,ดอนเมือง,103604
กรุงเทพมหานคร,10,เขตดอนเมือง,36,สนามบิน,103605
กรุงเทพมหานคร,10,เขตราชเทวี,37,ทุ่งพญาไท,103701
กรุงเทพมหานคร,10,เขตราชเทวี,37,ถนนพญาไท,103702
กรุงเทพมหานคร,10,เขตราชเทวี,37,ถนนเพชรบุรี,103703
กรุงเทพมหานคร,10,เขตราชเทวี,37,มักกะสัน,103704
กรุงเทพมหานคร,10,เขตลาดพร้าว,38,ลาดพร้าว,103801
กรุงเทพมหานคร,10,เขตลาดพร้าว,38,จรเข้บัว,103802
กรุงเทพมหานคร,10,เขตวัฒนา,39,คลองเตยเหนือ,103901
กรุงเทพมหานคร,10,เขตวัฒนา,39,คลองตันเหนือ,103902
กรุงเทพมหานคร,10,เขตวัฒนา,39,พระโขนงเหนือ,103903
กรุงเทพมหานคร,10,เขตบางแค,40,บางแค,104001
กรุงเทพมหานคร,10,เขตบางแค,40,บางแคเหนือ,104002
กรุงเทพมหานคร,10,เขตบางแค,40,บางไผ่,104003
กรุงเทพมหานคร,10,เขตบางแค,40,หลักสอง,104004
กรุงเทพมหานคร,10,เขตหลักสี่,41,ทุ่งสองห้อง,104101
กรุงเทพมหานคร,10,เขตหลักสี่,41,ตลาดบางเขน,104102
กรุงเทพมหานคร,10,เขตสายไหม,42,สายไหม,104201
กรุงเทพมหานคร,10,เขตสายไหม,42,ออเงิน,104202
กรุงเทพมหานคร,10,เขตสายไหม,42,คลองถนน,104203
กรุงเทพมหานคร,10,เขตคันนายาว,43,คันนายาว,104301
กรุงเทพมหานคร,10,เขตคันนายาว,43,รามอินทรา,104302
กรุงเทพมหานคร,10,เขตสะพานสูง,44,สะพานสูง,104401
กรุงเทพมหานคร,10,เขตสะพานสูง,44,ราษฎร์พัฒนา,104402
กรุงเทพมหานคร,10,เขตสะพานสูง,44,ทับช้าง,104403
กรุงเทพมหานคร,10,เขตวังทองหลาง,45,วังทองหลาง,104501
กรุงเทพมหานคร,10,เขตวังทองหลาง,45,สะพานสอง,104502
กรุงเทพมหานคร,10,เขตวังทองหลาง,45,คลองเจ้าคุณสิงห์,104503
กรุงเทพมหานคร,10,เขตวังทองหลาง,45,พลับพลา,104504
กรุงเทพมหานคร,10,เขตคลองสามวา,46,สามวาตะวันตก,104601
กรุงเทพมหานคร,10,เขตคลองสามวา,46,สามวาตะวันออก,104602
กรุงเทพมหานคร,10,เขตคลองสามวา,46,บางชัน,104603
กรุงเทพมหานคร,10,เขตคลองสามวา,46,ทรายกองดิน,104604
กรุงเทพมหานคร,10,เขตคลองสามวา,46,ทรายกองดินใต้,104605
กรุงเทพมหานคร,10,เขตบางนา,47,บางนาเหนือ,104702
กรุงเทพมหานคร,10,เขตบางนา,47,บางนาใต้,104703
กรุงเทพมหานคร,10,เขตทวีวัฒนา,48,ทวีวัฒนา,104801
กรุงเทพมหานคร,10,เขตทวีวัฒนา,48,ศาลาธรรมสพน์,104802
กรุงเทพมหานคร,10,เขตทุ่งครุ,49,บางมด,104901
กรุงเทพมหานคร,10,เขตทุ่งครุ,49,ทุ่งครุ,104902
กรุงเทพมหานคร,10,เขตบางบอน,50,บางบอนเหนือ,105002
กรุงเทพมหานคร,10,เขตบางบอน,50,บางบอนเใต้,105003
กรุงเทพมหานคร,10,เขตบางบอน,50,คลองบางพราน,105004
กรุงเทพมหานคร,10,เขตบางบอน,50,คลองบางบอน,105005
สมุทรปราการ,11,เมืองสมุทรปราการ,01,ปากน้ำ,110101
สมุทรปราการ,11,เมืองสมุทรปราการ,01,สำโรงเหนือ,110102
สมุทรปราการ,11,เมืองสมุทรปราการ,01,บางเมือง,110103
สมุทรปราการ,11,เมืองสมุทรปราการ,01,ท้ายบ้าน,110104
สมุทรปราการ,11,เมืองสมุทรปราการ,01,บางปูใหม่,110108
สมุทรปราการ,11,เมืองสมุทรปราการ,01,แพรกษา,110110
สมุทรปราการ,11,เมืองสมุทรปราการ,01,บางโปรง,110111
สมุทรปราการ,11,เมืองสมุทรปราการ,01,บางปู,110112
สมุทรปราการ,11,เมืองสมุทรปราการ,01,บางด้วน,110113
สมุทรปราการ,11,เมืองสมุทรปราการ,01,บางเมืองใหม่,110114
สมุทรปราการ,11,เมืองสมุทรปราการ,01,เทพารักษ์,110115
สมุทรปราการ,11,เมืองสมุทรปราการ,01,ท้ายบ้านใหม่,110116
สมุทรปราการ,11,เมืองสมุทรปราการ,01,แพรกษาใหม่,110117
สมุทรปราการ,11,บางบ่อ,02,บางบ่อ,110201
สมุทรปราการ,11,บางบ่อ,02,บ้านระกาศ,110202
สมุทรปราการ,11,บางบ่อ,02,บางพลีน้อย,110203
สมุทรปราการ,11,บางบ่อ,02,บางเพรียง,110204
สมุทรปราการ,11,บางบ่อ,02,คลองด่าน,110205
สมุทรปราการ,11,บางบ่อ,02,คลองสวน,110206
สมุทรปราการ,11,บางบ่อ,02,เปร็ง,110207
สมุทรปราการ,11,บางบ่อ,02,คลองนิยมยาตรา,110208
สมุทรปราการ,11,บางพลี,03,บางพลีใหญ่,110301
สมุทรปราการ,11,บางพลี,03,บางแก้ว,110302
สมุทรปราการ,11,บางพลี,03,บางปลา,110303
สมุทรปราการ,11,บางพลี,03,บางโฉลง,110304
สมุทรปราการ,11,บางพลี,03,ราชาเทวะ,110308
สมุทรปราการ,11,บางพลี,03,หนองปรือ,110309
สมุทรปราการ,11,พระประแดง,04,ตลาด,110401
สมุทรปราการ,11,พระประแดง,04,บางพึ่ง,110402
สมุทรปราการ,11,พระประแดง,04,บางจาก,110403
สมุทรปราการ,11,พระประแดง,04,บางครุ,110404
สมุทรปราการ,11,พระประแดง,04,บางหญ้าแพรก,110405
สมุทรปราการ,11,พระประแดง,04,บางหัวเสือ,110406
สมุทรปราการ,11,พระประแดง,04,สำโรงใต้,110407
สมุทรปราการ,11,พระประแดง,04,บางยอ,110408
สมุทรปราการ,11,พระประแดง,04,บางกะเจ้า,110409
สมุทรปราการ,11,พระประแดง,04,บางน้ำผึ้ง,110410
สมุทรปราการ,11,พระประแดง,04,บางกระสอบ,110411
สมุทรปราการ,11,พระประแดง,04,บางกอบัว,110412
สมุทรปราการ,11,พระประแดง,04,ทรงคนอง,110413
สมุทรปราการ,11,พระประแดง,04,สำโรง,110414
สมุทรปราการ,11,พระประแดง,04,สำโรงกลาง,110415
สมุทรปราการ,11,พระสมุทรเจดีย์,05,นาเกลือ,110501
สมุทรปราการ,11,พระสมุทรเจดีย์,05,บ้านคลองสวน,110502
สมุทรปราการ,11,พระสมุทรเจดีย์,05,แหลมฟ้าผ่า,110503
สมุทรปราการ,11,พระสมุทรเจดีย์,05,ปากคลองบางปลากด,110504
สมุทรปราการ,11,พระสมุทรเจดีย์,05,ในคลองบางปลากด,110505
สมุทรปราการ,11,บางเสาธง,06,บางเสาธง,110601
สมุทรปราการ,11,บางเสาธง,06,ศีรษะจรเข้น้อย,110602
สมุทรปราการ,11,บางเสาธง,06,ศีรษะจรเข้ใหญ่,110603
นนทบุรี,12,เมืองนนทบุรี,01,สวนใหญ่,120101
นนทบุรี,12,เมืองนนทบุรี,01,ตลาดขวัญ,120102
นนทบุรี,12,เมืองนนทบุรี,01,บางเขน,120103
นนทบุรี,12,เมืองนนทบุรี,01,บางกระสอ,120104
นนทบุรี,12,เมืองนนทบุรี,01,ท่าทราย,120105
นนทบุรี,12,เมืองนนทบุรี,01,บางไผ่,120106
นนทบุรี,12,เมืองนนทบุรี,01,บางศรีเมือง,120107
นนทบุรี,12,เมืองนนทบุรี,01,บางกร่าง,120108
นนทบุรี,12,เมืองนนทบุรี,01,ไทรม้า,120109
นนทบุรี,12,เมืองนนทบุรี,01,บางรักน้อย,120110
นนทบุรี,12,บางกรวย,02,วัดชลอ,120201
นนทบุรี,12,บางกรวย,02,บางกรวย,120202
นนทบุรี,12,บางกรวย,02,บางสีทอง,120203
นนทบุรี,12,บางกรวย,02,บางขนุน,120204
นนทบุรี,12,บางกรวย,02,บางขุนกอง,120205
นนทบุรี,12,บางกรวย,02,บางคูเวียง,120206
นนทบุรี,12,บางกรวย,02,มหาสวัสดิ์,120207
นนทบุรี,12,บางกรวย,02,ปลายบาง,120208
นนทบุรี,12,บางกรวย,02,ศาลากลาง,120209
นนทบุรี,12,บางใหญ่,03,บางม่วง,120301
นนทบุรี,12,บางใหญ่,03,บางแม่นาง,120302
นนทบุรี,12,บางใหญ่,03,บางเลน,120303
นนทบุรี,12,บางใหญ่,03,เสาธงหิน,120304
นนทบุรี,12,บางใหญ่,03,บางใหญ่,120305
นนทบุรี,12,บางใหญ่,03,บ้านใหม่,120306
นนทบุรี,12,บางบัวทอง,04,โสนลอย,120401
นนทบุรี,12,บางบัวทอง,04,บางบัวทอง,120402
นนทบุรี,12,บางบัวทอง,04,บางรักใหญ่,120403
นนทบุรี,12,บางบัวทอง,04,บางคูรัด,120404
นนทบุรี,12,บางบัวทอง,04,ละหาร,120405
นนทบุรี,12,บางบัวทอง,04,ลำโพ,120406
นนทบุรี,12,บางบัวทอง,04,พิมลราช,120407
นนทบุรี,12,บางบัวทอง,04,บางรักพัฒนา,120408
นนทบุรี,12,ไทรน้อย,05,ไทรน้อย,120501
นนทบุรี,12,ไทรน้อย,05,ราษฎร์นิยม,120502
นนทบุรี,12,ไทรน้อย,05,หนองเพรางาย,120503
นนทบุรี,12,ไทรน้อย,05,ไทรใหญ่,120504
นนทบุรี,12,ไทรน้อย,05,ขุนศรี,120505
นนทบุรี,12,ไทรน้อย,05,คลองขวาง,120506
นนทบุรี,12,ไทรน้อย,05,ทวีวัฒนา,120507
นนทบุรี,12,ปากเกร็ด,06,ปากเกร็ด,120601
นนทบุรี,12,ปากเกร็ด,06,บางตลาด,120602
นนทบุรี,12,ปากเกร็ด,06,บ้านใหม่,120603
นนทบุรี,12,ปากเกร็ด,06,บางพูด,120604
นนทบุรี,12,ปากเกร็ด,06,บางตะไนย์,120605
นนทบุรี,12,ปากเกร็ด,06,คลองพระอุดม,120606
นนทบุรี,12,ปากเกร็ด,06,ท่าอิฐ,120607
นนทบุรี,12,ปากเกร็ด,06,เกาะเกร็ด,120608
นนทบุรี,12,ปากเกร็ด,06,อ้อมเกร็ด,120609
นนทบุรี,12,ปากเกร็ด,06,คลองข่อย,120610
นนทบุรี,12,ปากเกร็ด,06,บางพลับ,120611
นนทบุรี,12,ปากเกร็ด,06,คลองเกลือ,120612
ปทุมธานี,13,เมืองปทุมธานี,01,บางปรอก,130101
ปทุมธานี,13,เมืองปทุมธานี,01,บ้านใหม่,130102
ปทุมธานี,13,เมืองปทุมธานี,01,บ้านกลาง,130103
ปทุมธานี,13,เมืองปทุมธานี,01,บ้านฉาง,130104
ปทุมธานี,13,เมืองปทุมธานี,01,บ้านกระแชง,130105
ปทุมธานี,13,เมืองปทุมธานี,01,บางขะแยง,130106
ปทุมธานี,13,เมืองปทุมธานี,01,บางคูวัด,130107
ปทุมธานี,13,เมืองปทุมธานี,01,บางหลวง,130108
ปทุมธานี,13,เมืองปทุมธานี,01,บางเดื่อ,130109
ปทุมธานี,13,เมืองปทุมธานี,01,บางพูด,130110
ปทุมธานี,13,เมืองปทุมธานี,01,บางพูน,130111
ปทุมธานี,13,เมืองปทุมธานี,01,บางกะดี,130112
ปทุมธานี,13,เมืองปทุมธานี,01,สวนพริกไทย,130113
ปทุมธานี,13,เมืองปทุมธานี,01,หลักหก,130114
ปทุมธานี,13,คลองหลวง,02,คลองหนึ่ง,130201
ปทุมธานี,13,คลองหลวง,02,คลองสอง,130202
ปทุมธานี,13,คลองหลวง,02,คลองสาม,130203
ปทุมธานี,13,คลองหลวง,02,คลองสี่,130204
ปทุมธานี,13,คลองหลวง,02,คลองห้า,130205
ปทุมธานี,13,คลองหลวง,02,คลองหก,130206
ปทุมธานี,13,คลองหลวง,02,คลองเจ็ด,130207
ปทุมธานี,13,ธัญบุรี,03,ประชาธิปัตย์,130301
ปทุมธานี,13,ธัญบุรี,03,บึงยี่โถ,130302
ปทุมธานี,13,ธัญบุรี,03,รังสิต,130303
ปทุมธานี,13,ธัญบุรี,03,ลำผักกูด,130304
ปทุมธานี,13,ธัญบุรี,03,บึงสนั่น,130305
ปทุมธานี,13,ธัญบุรี,03,บึงน้ำรักษ์,130306
ปทุมธานี,13,หนองเสือ,04,บึงบา,130401
ปทุมธานี,13,หนองเสือ,04,บึงบอน,130402
ปทุมธานี,13,หนองเสือ,04,บึงกาสาม,130403
ปทุมธานี,13,หนองเสือ,04,บึงชำอ้อ,130404
ปทุมธานี,13,หนองเสือ,04,หนองสามวัง,130405
ปทุมธานี,13,หนองเสือ,04,ศาลาครุ,130406
ปทุมธานี,13,หนองเสือ,04,นพรัตน์,130407
ปทุมธานี,13,ลาดหลุมแก้ว,05,ระแหง,130501
ปทุมธานี,13,ลาดหลุมแก้ว,05,ลาดหลุมแก้ว,130502
ปทุมธานี,13,ลาดหลุมแก้ว,05,คูบางหลวง,130503
ปทุมธานี,13,ลาดหลุมแก้ว,05,คูขวาง,130504
ปทุมธานี,13,ลาดหลุมแก้ว,05,คลองพระอุดม,130505
ปทุมธานี,13,ลาดหลุมแก้ว,05,บ่อเงิน,130506
ปทุมธานี,13,ลาดหลุมแก้ว,05,หน้าไม้,130507
ปทุมธานี,13,ลำลูกกา,06,คูคต,130601
ปทุมธานี,13,ลำลูกกา,06,ลาดสวาย,130602
ปทุมธานี,13,ลำลูกกา,06,บึงคำพร้อย,130603
ปทุมธานี,13,ลำลูกกา,06,ลำลูกกา,130604
ปทุมธานี,13,ลำลูกกา,06,บึงทองหลาง,130605
ปทุมธานี,13,ลำลูกกา,06,ลำไทร,130606
ปทุมธานี,13,ลำลูกกา,06,บึงคอไห,130607
ปทุมธานี,13,ลำลูกกา,06,พืชอุดม,130608
ปทุมธานี,13,สามโคก,07,บางเตย,130701
ปทุมธานี,13,สามโคก,07,คลองควาย,130702
ปทุมธานี,13,สามโคก,07,สามโคก,130703
ปทุมธานี,13,สามโคก,07,กระแชง,130704
ปทุมธานี,13,สามโคก,07,บางโพธิ์เหนือ,130705
ปทุมธานี,13,สามโคก,07,เชียงรากใหญ่,130706
ปทุมธานี,13,สามโคก,07,บ้านปทุม,130707
ปทุมธานี,13,สามโคก,07,บ้านงิ้ว,130708
ปทุมธานี,13,สามโคก,07,เชียงรากน้อย,130709
ปทุมธานี,13,สามโคก,07,บางกระบือ,130710
ปทุมธานี,13,สามโคก,07,ท้ายเกาะ,130711
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,ประตูชัย,140101
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,กะมัง,140102
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,หอรัตนไชย,140103
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,หัวรอ,140104
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,ท่าวาสุกรี,140105
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,ไผ่ลิง,140106
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,ปากกราน,140107
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,ภูเขาทอง,140108
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,สำเภาล่ม,140109
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,สวนพริก,140110
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,คลองตะเคียน,140111
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,วัดตูม,140112
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,หันตรา,140113
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,ลุมพลี,140114
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,บ้านใหม่,140115
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,บ้านเกาะ,140116
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,คลองสวนพลู,140117
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,คลองสระบัว,140118
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,เกาะเรียน,140119
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,บ้านป้อม,140120
พระนครศรีอยุธยา,14,พระนครศรีอยุธยา,01,บ้านรุน,140121
พระนครศรีอยุธยา,14,ท่าเรือ,02,ท่าเรือ,140201
พระนครศรีอยุธยา,14,ท่าเรือ,02,จำปา,140202
พระนครศรีอยุธยา,14,ท่าเรือ,02,ท่าหลวง,140203
พระนครศรีอยุธยา,14,ท่าเรือ,02,บ้านร่อม,140204
พระนครศรีอยุธยา,14,ท่าเรือ,02,ศาลาลอย,140205
